reporting_jurisdiction,partner_jurisdiction,year,total_revenues,related_party_revenues,unrelated_party_revenues,profit_before_tax,income_tax_paid,income_tax_accrued,stated_capital,accumulated_earnings,tangible_assets,num_employees,num_mne_groups,num_subgroups,num_entities,research_development,holding_equity,ip_management,purchasing,manufacturing,sales_marketing,admin_support,regulated_finance,internal_group_finance,insurance,services_unrelated,dormant,other_activity,profit_positive_panel,profit_negative_panel
BEL,CAN,2019,32976045.62076437,12641712.555577159,20334333.065187212,5992485.486915296,1020961.0403508799,1314654.4701241183,1735209.185953496,13479641.441406637,7670428.346939138,158.44116331532783,11.0,11.0,15.0,5.0,2.0,3.0,10.0,17.0,14.0,7.0,2.0,8.0,4.0,11.0,3.0,7.0,6674489.000628906,-1387432.5191245514
BEL,CAN,2020,8143946.145723881,3612196.691096574,4531749.454627307,-54460.80738289965,0.0,0.0,45438054.90882635,-219489.24353090944,83923183.86303784,20.676287604128984,7.0,7.0,13.0,4.0,3.0,4.0,8.0,15.0,11.0,5.0,2.0,0.0,2.0,15.0,7.0,2.0,16452.837588881594,-65247.93279997741
BEL,CAN,2021,405946183.6713047,397827259.9978786,8118923.673426101,195125.2113936758,66280.05321895999,86579.91538837565,9382177.580752717,1017776.0260736895,16532885.233289644,215.49765888201662,2.0,2.0,5.0,2.0,2.0,6.0,3.0,8.0,6.0,10.0,6.0,1.0,1.0,5.0,3.0,2.0,188065.64479155224,-46728.50696584252
BEL,CHE,2016,1560494912.029542,901783797.3416442,658711114.6878978,473469234.5823153,107061440.52460629,144528627.81441194,357882.85011721676,2266125372.415398,2322454.153491466,3654.513124759658,6.0,6.0,7.0,2.0,16.0,13.0,5.0,3.0,3.0,5.0,11.0,17.0,4.0,5.0,7.0,3.0,519593837.65604395,-89480367.1424364
BEL,CHE,2017,1569050.8826804096,1066471.188542409,502579.6941380005,722950.7394021589,0.0,0.0,3927414.9135819757,3214591.389615104,9604151.262440769,12.710901010489977,4.0,4.0,6.0,4.0,2.0,8.0,4.0,1.0,3.0,6.0,4.0,11.0,4.0,11.0,9.0,2.0,730057.2216455827,-43499.23530579636
BEL,CHE,2018,39724216.59243025,20360191.45750136,19364025.13492889,5226706.886641936,756729.7542927497,774815.0685002416,3795169.075854123,25895930.503013793,6433199.35964725,480.32493768595276,6.0,6.0,7.0,3.0,10.0,12.0,1.0,1.0,1.0,2.0,2.0,7.0,4.0,4.0,9.0,4.0,5236341.565337972,-1703976.7365821723
BEL,CHE,2019,827099.8637130549,276542.68814212375,550557.1755709312,412469.7526127913,5526.643249010912,7596.256456102188,7807808.293633797,1054344.5296337714,20262483.411686547,32.640397376558006,2.0,2.0,2.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,486787.4389320061,-65797.04211698362
BEL,CHE,2020,64421093.39511309,42183744.876665935,22237348.51844715,28399322.690622795,0.0,0.0,256875.6008455357,104654692.38998993,2291895.691695151,216.15641157989216,3.0,3.0,4.0,3.0,10.0,1.0,6.0,1.0,1.0,4.0,1.0,4.0,2.0,2.0,1.0,3.0,31256315.239101112,-6704794.383321938
BEL,CHE,2021,148832233.3088481,56310889.68211652,92521343.62673159,41038234.80019185,3206145.4088527644,4195397.487568156,6414917.867410316,119077500.90857403,39786615.65842222,693.5554892974959,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,35373533.158955246,-12828503.680908987
BEL,CHL,2016,68548890.59457666,40309284.06650868,28239606.52806798,6492764.845841094,1166796.5927349622,1442391.459667246,169724.39417234441,16641801.418626336,634809.3271216479,460.8933670733648,3.0,3.0,5.0,3.0,0.0,2.0,3.0,5.0,5.0,6.0,1.0,2.0,2.0,4.0,0.0,2.0,6125477.0725739775,-3082435.8357614763
BEL,CHL,2017,32859465.649189524,4026479.0526579944,28832986.59653153,3243826.9276026767,327036.4658087749,450578.4273985477,25485949.139234554,13773631.647229677,43066504.725691825,488.6974577599215,4.0,4.0,9.0,2.0,4.0,2.0,5.0,10.0,6.0,2.0,1.0,3.0,2.0,6.0,2.0,3.0,3150293.8783539794,-1559864.456050931
BEL,CHL,2018,22078909.417353492,8716503.430575421,13362405.98677807,3379690.4284138777,813613.3872317147,899889.078012959,310246.1678883839,13236639.378000576,591788.8664118741,160.02568799001904,9.0,9.0,11.0,3.0,5.0,1.0,1.0,13.0,10.0,10.0,2.0,1.0,4.0,7.0,6.0,3.0,3883332.8901233864,-456254.0821999116
BEL,CHL,2019,5468470.036437111,731796.575971328,4736673.460465783,1188046.6469439652,179507.01433369718,244212.0210252758,366270.1360811839,5465528.589232053,3593373.3383925674,115.15327125105274,8.0,8.0,15.0,11.0,2.0,3.0,6.0,15.0,21.0,15.0,3.0,4.0,4.0,14.0,3.0,9.0,1228934.3222071042,-111345.0892650432
BEL,CHL,2020,41731310.70458661,8371639.405873943,33359671.298712667,9589094.591345256,1316841.046919942,1574808.2035479296,411203.7638213173,26238629.305356305,898316.2709206296,338.624435398581,3.0,3.0,5.0,6.0,2.0,3.0,1.0,11.0,4.0,7.0,5.0,0.0,3.0,3.0,0.0,2.0,11080099.520783603,-2804209.554143106
BEL,CHL,2021,993001.7875570079,446747.0193779018,546254.7681791061,325699.9551605069,18747.18539575338,24779.398024832048,17229598.894274026,1071618.8743610124,42843437.37254773,10.218783926387838,10.0,10.0,12.0,6.0,1.0,4.0,4.0,13.0,8.0,15.0,4.0,7.0,2.0,15.0,1.0,4.0,273541.08490394865,-150196.99533723484
BEL,CHN,2016,205846132.11030695,86144734.61035146,119701397.49995549,8009034.231923619,1877585.8820023793,2174140.80851257,934832.5697851543,43553752.79893669,1668331.1884545463,1205.88751351113,3.0,3.0,4.0,3.0,2.0,0.0,4.0,5.0,2.0,3.0,1.0,1.0,0.0,4.0,1.0,2.0,8971650.192849692,-2931201.48887577
BEL,CHN,2017,23542936.400952693,8044696.19446421,15498240.206488485,4245431.494469844,649051.2318764083,718003.4376116836,501480.8726151203,15469366.061419664,4050913.134772361,370.42175318501256,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4585531.506021431,-1223400.3713020294
BEL,CHN,2018,216011550.8049196,47611599.163439766,168399951.64147985,4968203.304404718,783144.104636017,971662.0426518946,872519.654672704,16540103.529240182,1524432.4624597358,1850.2080764038292,13.0,13.0,19.0,8.0,3.0,4.0,16.0,21.0,21.0,11.0,7.0,7.0,3.0,13.0,3.0,6.0,4488864.269758736,-435226.4720351493
BEL,CHN,2019,12718315.908561923,5531500.296322133,7186815.61223979,2750814.7290877122,262818.4564752591,325318.42927593883,91692.66551076222,12602208.417030241,212490.99137211527,44.31799011522794,4.0,4.0,6.0,2.0,1.0,0.0,7.0,5.0,3.0,7.0,3.0,0.0,2.0,7.0,4.0,3.0,2762244.884169199,-826185.8775235481
BEL,CHN,2020,16229671.599619057,4539732.442121284,11689939.157497773,3922467.230484495,437363.4331163091,495792.32827230537,1708330.4147199653,8375471.719012051,2867495.629348796,89.29489345625012,4.0,4.0,6.0,7.0,1.0,0.0,5.0,11.0,3.0,5.0,4.0,5.0,7.0,10.0,5.0,5.0,4591295.346764433,-434767.55172498245
BEL,CHN,2021,20058335.201183595,14921350.221060444,5136984.980123151,10983915.290570859,2181497.990592726,2369766.7722877823,5542211.79662167,45419333.740554966,15090507.207487328,49.01636947370001,2.0,2.0,2.0,1.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,5.0,1.0,3.0,1.0,1.0,11898893.36655674,-1430565.21841569
BEL,COK,2016,180092156.69659802,127884413.247953,52207743.448645025,66398028.642591625,7031756.590233312,9815251.81962895,5326571.704391512,302546996.7370064,9194802.185454233,668.7887035960541,1.0,1.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,68543489.70975527,-26572558.29355326
BEL,COK,2017,10370544.368915705,6799862.296585292,3570682.072330414,6156529.034614296,378642.6854683648,421399.23917949456,528626.8719671492,28666204.225431345,973904.8175086062,73.46675855815144,3.0,3.0,4.0,0.0,8.0,5.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,6977835.345955993,-2527924.317306173
BEL,COK,2018,125431282.57723354,67309535.51504171,58121747.06219182,73315267.32006456,15539011.622817611,18373630.324402377,875508.1629256448,351399736.7695978,2251623.6793442448,1123.2665958227838,2.0,2.0,4.0,1.0,8.0,5.0,1.0,0.0,0.0,3.0,5.0,3.0,0.0,1.0,5.0,3.0,84093324.51638666,-27962558.742686212
BEL,COK,2019,145339689.81868544,77556041.14766987,67783648.67101558,7348471.48890892,421582.3158205191,477632.14232937933,9119795.74518254,33077646.461080767,52546350.89320844,711.8748553720657,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,6563804.936901231,-1195398.8512856665
BEL,COK,2020,33260604.411795534,17186066.313842043,16074538.097953493,-6652120.882359107,0.0,0.0,326566.30695706286,-39218261.60542645,1001982.3849079078,202.94967506444806,2.0,2.0,5.0,5.0,12.0,11.0,3.0,2.0,3.0,7.0,4.0,8.0,7.0,2.0,7.0,3.0,1645652.540124788,-6707946.203512329
BEL,COK,2021,83579096.9471535,61794073.02462412,21785023.922529373,35129823.38884648,6832756.103763046,9223652.658152452,2246337.708769584,90232131.34083976,8813238.586344445,341.34169900463826,11.0,11.0,12.0,6.0,21.0,11.0,8.0,6.0,6.0,8.0,11.0,12.0,6.0,3.0,13.0,11.0,30581134.220417336,-16754805.626063954
BEL,CUW,2016,88148270.23183832,69029849.20887196,19118421.02296636,16033919.800330278,661287.3952840699,908501.6023971087,3287909.7859867723,37990214.83336013,11874999.222025037,136.47856326854733,3.0,3.0,5.0,0.0,14.0,7.0,3.0,5.0,1.0,3.0,10.0,13.0,6.0,0.0,7.0,2.0,17590043.169214245,-7390284.546991882
BEL,CUW,2017,10321848.851405181,7566979.042052009,2754869.809353172,885961.9700143887,152330.6342331188,177008.50591944583,1103792.8714552536,3410768.683645765,6821405.627382394,38.40846847074896,4.0,4.0,5.0,0.0,14.0,5.0,2.0,3.0,2.0,3.0,5.0,6.0,1.0,0.0,3.0,2.0,994157.7603742417,-290427.43297234434
BEL,CUW,2018,208588538.02077708,97849607.75288512,110738930.26789197,12880035.764081001,562796.5250277818,692107.6404949077,1333879.6295798647,48154203.573034674,8223806.84150959,1968.7150793682054,6.0,6.0,9.0,0.0,13.0,6.0,2.0,0.0,2.0,2.0,2.0,5.0,3.0,1.0,6.0,3.0,15439654.299763585,-4314752.688805251
BEL,CUW,2019,73554172.76238406,55189840.33322991,18364332.429154146,21453836.772368494,3046144.1129486957,4174731.0740642278,1211918.756851593,77387258.73566146,2867026.193617565,436.61688430453506,9.0,9.0,11.0,2.0,14.0,9.0,5.0,4.0,2.0,2.0,3.0,10.0,3.0,3.0,7.0,4.0,21604406.47739285,-2761251.0464141765
BEL,CUW,2020,51031225.15449641,33381316.177333944,17649908.977162465,19358975.05745096,2352118.030981195,2395700.9884215947,4323369.730699038,85331559.78079589,11840764.299637645,191.862673363896,2.0,2.0,4.0,0.0,5.0,6.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,3.0,17856323.94586937,-3635736.798052969
BEL,CUW,2021,153661323.82659158,109704267.36301364,43957056.46357794,42486650.75349406,7924583.285919866,8346520.379758599,3609731.290823814,136782967.36974835,19122193.55178518,707.1484368861057,2.0,2.0,3.0,0.0,7.0,4.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,2.0,6.0,2.0,46863068.51733904,-12081901.451059503
BEL,CYM,2016,38251671.557604,6878080.464919084,31373591.092684917,3564803.3094483605,449652.9181184637,505305.3537207639,8084321.533940236,16658660.513699085,16797287.04346913,167.8421501236995,6.0,6.0,15.0,2.0,14.0,12.0,3.0,2.0,2.0,6.0,9.0,25.0,7.0,7.0,16.0,1.0,3544499.304119349,-1711932.1098523089
BEL,CYM,2017,6581514.653913395,4503323.308969247,2078191.344944147,2585848.007068977,220688.36821724332,264411.8542668157,2592092.9801560133,7076021.902449807,7541777.901061418,133.20030053215348,1.0,1.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,2144040.4669434433,-204991.28672199263
BEL,CYM,2018,725738824.8941416,648265291.1630484,77473533.73109314,289708626.7639534,18497015.472402733,21406118.693760585,108781.39968937375,1627446686.4930794,321482.4930013289,823.6739274399029,2.0,2.0,3.0,0.0,4.0,5.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,4.0,0.0,323993328.8207337,-136533114.91023716
BEL,CYM,2019,79853860.80662279,3951739.32268908,75902121.4839337,28969670.957142632,0.0,0.0,2541851.0853519174,61001553.92466713,6328026.329998789,621.9835908899712,6.0,6.0,9.0,3.0,18.0,11.0,2.0,9.0,4.0,10.0,17.0,14.0,2.0,6.0,12.0,8.0,31683322.685733903,-6917544.345950093
BEL,CYM,2020,6755159.87558157,2236790.899839317,4518368.9757422535,3930675.015481057,521230.6403601275,607336.1339373877,190432.29987587797,21154859.56791733,576637.9846229977,118.71820531675522,3.0,3.0,3.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,3615144.01552497,-229318.71000769958
BEL,CYM,2021,43628370.31490222,33586281.90582435,10042088.409077875,-3354490.443127935,0.0,0.0,1864150.3015868315,-15897734.063131323,4404984.573016091,129.97690111932482,9.0,9.0,12.0,0.0,12.0,7.0,2.0,1.0,2.0,2.0,6.0,15.0,3.0,4.0,13.0,3.0,614011.5655741673,-3502408.812824529
BEL,CYP,2016,47169380.63360233,36453017.42116665,10716363.212435676,17574346.22409694,2088873.3819215544,2720721.5567849907,2440983.5999710946,58845116.594003126,7301248.320595806,400.75624878140957,6.0,6.0,12.0,12.0,12.0,13.0,4.0,4.0,9.0,9.0,10.0,16.0,16.0,5.0,18.0,4.0,20206068.13847389,-4297799.865698886
BEL,CYP,2017,440408440.4232573,292602483.8425877,147805956.58066958,131687113.49973938,0.0,0.0,5416839.353800452,321146201.22154033,9036227.99150912,2581.1230382610397,3.0,3.0,6.0,4.0,8.0,7.0,1.0,1.0,2.0,1.0,4.0,8.0,1.0,1.0,8.0,2.0,138758518.7332382,-45997108.28656118
BEL,CYP,2018,681841169.6387944,482470899.102353,199370270.53644142,386171875.4181987,0.0,0.0,149948.87613977396,976035122.685794,618101.7475609141,574.0843153769143,2.0,2.0,3.0,2.0,6.0,3.0,4.0,1.0,0.0,1.0,3.0,7.0,4.0,1.0,6.0,2.0,432880725.2557908,-122595829.84523322
BEL,CYP,2019,35118021.35115141,22634448.706381,12483572.644770404,14550005.320741206,1652612.698995127,1902708.0988684162,745267.8192712966,36136211.97444956,1250360.6882312775,292.3454978751414,6.0,6.0,8.0,2.0,5.0,7.0,3.0,0.0,3.0,4.0,2.0,6.0,2.0,2.0,5.0,4.0,14713263.212863969,-6035983.616517446
BEL,CYP,2020,571129938.8553741,406659055.41423595,164470883.44113815,233759129.85175395,12151087.581317704,12328098.284436306,11353920.913267083,549090164.0045114,33133592.266809613,1461.6714663654118,6.0,6.0,8.0,0.0,10.0,7.0,3.0,1.0,6.0,4.0,6.0,15.0,3.0,2.0,6.0,0.0,277370423.5749481,-60261443.480142176
BEL,CYP,2021,18113869.36040422,12079249.07842651,6034620.281977709,-1868341.8197490391,0.0,0.0,904895.3196682398,-3884767.8200299074,3843589.963662302,85.75730511301785,1.0,1.0,2.0,1.0,4.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,547252.4627859036,-1979575.2066556406
BEL,CZE,2016,23546810.300159227,12438982.11031902,11107828.189840207,1757672.7629054058,184852.97321867794,189636.66783338413,2860077.1153158033,4358489.21046333,6474033.215688838,182.6043209363924,5.0,5.0,9.0,1.0,0.0,0.0,6.0,6.0,11.0,9.0,2.0,1.0,5.0,3.0,1.0,3.0,1614614.0887029418,-243891.02487290264
BEL,CZE,2017,198241777.5942025,159764111.96338105,38477665.63082144,29506825.230195027,5901549.0701183295,6420599.459354917,679693.3995527946,97706609.3792488,5844394.477011688,1086.5536656786844,5.0,5.0,6.0,4.0,1.0,3.0,6.0,6.0,4.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,32011064.289172575,-9813433.845645407
BEL,CZE,2018,4804812.947272206,700435.4993972182,4104377.4478749875,491467.29182253644,104826.52352758788,146102.49897268505,387827.59568382596,1720105.0994290535,1985289.1824090646,32.966158709836385,1.0,1.0,2.0,2.0,0.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,416772.2274457241,-207671.02229576666
BEL,CZE,2019,74509608.99495506,32325204.448663235,42184404.54629183,1279326.5014744315,297496.5861188117,330887.31621555553,4295407.8153832825,7495439.93795931,8723989.20253516,623.762508165941,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1244461.5166013294,-263676.154007478
BEL,CZE,2020,13650274.637331942,2941844.2011204367,10708430.436211506,1115456.2876071308,200221.37631170062,232900.64105255646,527568.3490793072,3561944.183197258,2343863.216895397,216.19218036635402,5.0,5.0,8.0,3.0,0.0,0.0,8.0,6.0,5.0,9.0,3.0,0.0,3.0,6.0,0.0,5.0,1055739.2748429573,-421742.1601388708
BEL,CZE,2021,21618076.9612054,5349408.082019861,16268668.87918554,2946460.3785582664,807605.8531632021,1084913.5655821152,140716.74951634332,8391764.467768356,931792.204715112,354.6455706568965,6.0,6.0,9.0,4.0,0.0,3.0,5.0,9.0,14.0,9.0,4.0,7.0,2.0,4.0,3.0,4.0,3143758.054757438,-1326215.2529041495
BEL,DEU,2016,61769294.17317288,15865467.808032906,45903826.365139976,5415674.674538802,949810.800895304,1245036.163990563,3429239.1523804804,23416029.522784676,10488894.779264182,311.3596727481521,7.0,7.0,9.0,4.0,0.0,2.0,10.0,8.0,13.0,5.0,2.0,5.0,2.0,6.0,1.0,2.0,4444754.346580831,-1653453.749473914
BEL,DEU,2017,26308729.49472956,17127865.571659934,9180863.923069624,4008620.0512240236,1113756.8103274282,1127029.013488978,4027456.5859636576,16319908.208120033,11743208.757078867,89.08641000538384,6.0,6.0,7.0,4.0,2.0,2.0,4.0,10.0,2.0,3.0,2.0,1.0,1.0,4.0,0.0,3.0,3988824.515007796,-1735887.7357009654
BEL,DEU,2018,12426687.443009436,3012903.8509993167,9413783.59201012,-2042367.1650554258,0.0,0.0,13326047.960673619,-10402313.374169698,24301831.981145557,202.47288754547296,14.0,14.0,17.0,4.0,4.0,6.0,5.0,20.0,16.0,9.0,6.0,2.0,7.0,16.0,4.0,3.0,520983.02969895233,-1667603.1226274297
BEL,DEU,2019,26228311.505950283,11714774.64155956,14513536.864390723,3084255.826958069,193750.8675785915,219286.62106151978,143281.7897775886,14216206.644504564,392275.5623467577,194.70023996035758,6.0,6.0,8.0,7.0,1.0,0.0,0.0,7.0,5.0,4.0,4.0,2.0,1.0,6.0,3.0,2.0,3375074.346884641,-973841.7966753917
BEL,DEU,2020,8476721.700121129,1233082.8471030856,7243638.853018044,1451123.5750154199,310228.5326436919,314619.1034057834,2417450.7160597723,3697741.299398912,4471802.123346264,207.6444368703353,1.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,3.0,0.0,2.0,1476049.730825577,-485633.23598865175
BEL,DEU,2021,7599813.744462626,1845716.411798397,5754097.332664229,1378046.968683596,259516.07152020565,351778.21280834556,16451269.282780288,5576497.121247706,34570518.99766332,118.41019850836172,3.0,3.0,7.0,5.0,1.0,0.0,5.0,6.0,7.0,3.0,1.0,0.0,0.0,7.0,4.0,4.0,1122556.7355161682,-492724.71786631184
BEL,DMA,2016,475696518.9179854,330668668.0406747,145027850.87731066,-95139303.78359708,0.0,0.0,4101603.4361263923,-506738559.4257221,7047307.4318150645,1419.0809923730649,2.0,2.0,4.0,5.0,7.0,11.0,0.0,2.0,2.0,5.0,2.0,7.0,2.0,2.0,8.0,4.0,37191903.12398011,-109298829.91880378
BEL,DMA,2017,393057991.43269116,333323229.1547918,59734762.27789941,156886646.72910884,23033217.321661115,28790858.449342914,2030162.7117992651,737539680.0128851,11975101.720789673,369.2694798944039,8.0,8.0,9.0,1.0,19.0,10.0,3.0,0.0,0.0,2.0,1.0,10.0,1.0,2.0,4.0,1.0,180984599.4901832,-69422242.25964244
BEL,DMA,2018,21362867.037877727,17999610.42602663,3363256.611851096,9473374.354557939,846487.2301173711,1070717.289406218,677361.741262067,48261039.08051134,5178889.8352833055,64.55475328175811,9.0,9.0,11.0,2.0,12.0,16.0,1.0,1.0,3.0,3.0,7.0,15.0,2.0,2.0,17.0,7.0,9693256.847665206,-727023.3882820134
BEL,DMA,2019,32610704.9606838,16122363.763554819,16488341.197128981,14286802.00571805,0.0,0.0,43958649.598296426,38256827.09657725,77823454.71620493,157.53277588124394,2.0,2.0,4.0,0.0,4.0,4.0,0.0,1.0,0.0,4.0,5.0,10.0,0.0,2.0,7.0,1.0,12355987.471826531,-2528450.4715663204
BEL,DMA,2020,1249718024.0158868,1035200912.7608219,214517111.25506482,571768894.6371251,78519117.31544565,89899946.01761572,44977.404936498,2236537070.65894,286563.8075294436,2964.5806006488506,2.0,2.0,3.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,539345954.9134316,-205958306.1471905
BEL,DMA,2021,25306980.30055294,17604747.03025896,7702233.270293979,-1658272.86887502,0.0,0.0,297646.3786546199,-6157796.340243049,1290852.713718515,120.06444086917236,4.0,4.0,7.0,2.0,10.0,8.0,2.0,0.0,2.0,3.0,6.0,12.0,3.0,2.0,10.0,2.0,327926.6524771112,-1963744.583903593
BEL,DNK,2016,8708663.121301336,2146260.269513199,6562402.851788138,743930.7993241508,74120.49183532907,76128.39118174491,609324.7827614511,2944718.124840843,1462658.4021250312,101.2974821610554,5.0,5.0,8.0,5.0,1.0,1.0,3.0,5.0,5.0,5.0,2.0,2.0,4.0,5.0,1.0,5.0,747460.1897093536,-174127.62957325007
BEL,DNK,2017,174801823.3013705,106171957.54425175,68629865.75711875,23701431.797706358,7327345.525895039,7875253.517504382,10495990.017396355,102216933.75874774,25969437.847357903,1849.1440599882428,5.0,5.0,7.0,9.0,1.0,0.0,5.0,10.0,10.0,6.0,2.0,1.0,4.0,7.0,1.0,6.0,21747182.2277692,-5584969.101973411
BEL,DNK,2018,27760160.110260364,7899918.504529452,19860241.60573091,2524425.6988297445,378728.4111054923,445418.5112516911,2004219.1698852174,10666985.477859318,4845357.76239942,330.96615053786905,2.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,7.0,1.0,0.0,0.0,4.0,6.0,2.0,0.0,2836987.738755875,-584437.488070032
BEL,DNK,2019,505312.56058027735,69072.74942797852,436239.8111522988,53475.993417474696,9265.707590694745,9749.82765390888,3330823.2376914434,122175.76874578996,6276410.418301764,16.623946674511647,29.0,29.0,42.0,24.0,11.0,12.0,15.0,57.0,42.0,28.0,12.0,7.0,10.0,35.0,14.0,21.0,46388.051388431755,-20661.028454565283
BEL,DNK,2020,9735139.167023351,2064124.074020167,7671015.093003185,364696.723320995,68697.34847147528,78291.1331306456,12496630.303239686,1541068.959885343,67309850.4106175,71.99606365110517,5.0,5.0,6.0,3.0,1.0,0.0,5.0,7.0,4.0,7.0,0.0,1.0,4.0,3.0,1.0,2.0,398560.47195355926,-89179.52373961733
BEL,DNK,2021,23584665.692526206,6999160.03418726,16585505.658338947,1752410.8018842926,465969.4886686469,479096.4953810963,754412.2322077912,4514940.632370871,1666779.952267753,173.83103120991385,11.0,11.0,13.0,4.0,3.0,1.0,8.0,18.0,18.0,11.0,3.0,3.0,2.0,8.0,3.0,9.0,1865964.2978884599,-363920.6329354055
BEL,ESP,2016,8488639.697676508,2074370.9124084725,6414268.785268036,1760995.728839144,341853.9124190243,471838.9924972579,629114.8622106288,10132660.67651642,1320738.3288038815,104.52199976254563,1.0,1.0,3.0,1.0,0.0,0.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1643218.8577748118,-189882.68781522504
BEL,ESP,2017,46651021.14144553,12990481.93006785,33660539.21137768,7181423.393026062,1517224.2226382627,1971585.608603112,140552.0871741427,19537269.7993399,1206334.8460602148,1418.6937191566947,2.0,2.0,3.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,6887767.243122984,-3334843.7914555157
BEL,ESP,2018,17740473.611583937,14846339.807872457,2894133.80371148,2384043.5943049476,564666.5817178922,649945.2548440518,10516706.333059346,11003988.196393114,28874702.459191035,69.67952883555034,5.0,5.0,6.0,3.0,0.0,1.0,3.0,6.0,6.0,5.0,1.0,1.0,2.0,7.0,2.0,3.0,2859964.847153484,-1125863.217965626
BEL,ESP,2019,29894156.133451182,11936201.247061528,17957954.886389654,8785724.485585308,718095.241084985,1004508.2256113008,797280.3314904548,32123829.86011202,1826380.0926235733,233.91848078136874,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7157756.235278716,-3793274.0542001096
